game_pk,game_date_et,season,team_id,team_abbr,is_home,opp_sp_hand,ab,h,d,t3,hr,bb,hbp,sf,pa,obp,slg,runs_scored
717245,7/26/2023,2023,143,PHI,1,R,31,9,2,0,1,3,1,0,35,0.3714,0.4516,6
717242,7/26/2023,2023,144,ATL,0,R,31,6,1,0,1,2,2,0,35,0.2857,0.3226,3
717240,7/26/2023,2023,145,CWS,1,R,38,10,2,0,1,2,0,0,40,0.3,0.3947,7
717252,7/26/2023,2023,146,MIA,0,R,36,11,4,1,1,2,0,1,40,0.3333,0.5556,7
717248,7/26/2023,2023,147,NYY,1,L,27,6,1,0,0,5,0,1,33,0.3333,0.2593,3
717254,7/26/2023,2023,158,MIL,1,R,32,9,4,0,1,1,0,0,33,0.303,0.5,3
717243,7/27/2023,2023,108,LAA,0,R,36,11,4,0,2,1,0,1,38,0.3158,0.5833,6
717238,7/27/2023,2023,112,CHC,0,R,41,14,3,0,1,5,2,0,48,0.4375,0.4878,10
717233,7/27/2023,2023,114,CLE,0,R,39,13,5,1,0,3,1,0,43,0.3953,0.5128,6
717243,7/27/2023,2023,116,DET,1,R,26,1,0,0,0,3,0,0,29,0.1379,0.0385,0
717241,7/27/2023,2023,120,WSH,0,R,29,5,0,0,0,4,1,1,37,0.2857,0.1724,1
717241,7/27/2023,2023,121,NYM,1,R,28,6,1,0,0,3,3,1,35,0.3429,0.25,2
717238,7/27/2023,2023,138,STL,1,L,35,8,3,0,2,3,0,0,38,0.2895,0.4857,3
717233,7/27/2023,2023,145,CWS,1,R,34,8,0,0,2,2,1,0,37,0.2973,0.4118,3
717235,7/28/2023,2023,108,LAA,0,R,35,9,1,0,1,4,0,0,39,0.3333,0.3714,1
717223,7/28/2023,2023,109,AZ,1,R,37,10,2,0,0,3,0,0,40,0.325,0.3243,2
717237,7/28/2023,2023,110,BAL,1,R,29,4,0,0,1,1,0,0,30,0.1667,0.2414,1
717220,7/28/2023,2023,111,BOS,0,R,32,8,3,0,1,0,0,0,33,0.25,0.4375,3
717226,7/28/2023,2023,112,CHC,0,L,30,8,2,0,1,5,1,1,37,0.3784,0.4333,3
717225,7/28/2023,2023,113,CIN,0,R,34,8,2,1,2,3,1,0,38,0.3158,0.5294,6
717228,7/28/2023,2023,114,CLE,0,R,32,6,1,0,0,1,1,0,34,0.2353,0.2188,0
717227,7/28/2023,2023,115,COL,1,L,38,11,1,0,1,4,1,0,43,0.3721,0.3947,5
717236,7/28/2023,2023,116,DET,0,L,37,11,2,0,0,3,2,0,42,0.381,0.3514,5
717229,7/28/2023,2023,117,HOU,1,L,35,8,0,1,1,1,0,0,36,0.25,0.3714,3
717232,7/28/2023,2023,118,KC,1,R,35,9,1,1,2,2,0,0,38,0.2973,0.5143,8
717225,7/28/2023,2023,119,LAD,1,L,34,12,4,0,0,6,0,0,40,0.45,0.4706,5
717230,7/28/2023,2023,120,WSH,0,R,32,8,2,0,1,2,0,0,34,0.2941,0.4063,1
717230,7/28/2023,2023,121,NYM,1,L,31,8,0,0,2,5,0,0,36,0.3611,0.4516,5
717227,7/28/2023,2023,133,ATH,0,L,43,14,3,2,2,1,1,0,46,0.3556,0.6279,8
717234,7/28/2023,2023,134,PIT,1,R,31,5,1,0,0,2,0,0,33,0.2121,0.1935,1
717224,7/28/2023,2023,135,SD,1,R,31,9,2,0,1,7,0,1,39,0.4103,0.4516,7
717223,7/28/2023,2023,136,SEA,0,L,37,10,5,0,0,3,1,0,41,0.3415,0.4054,5
717220,7/28/2023,2023,137,SF,1,R,33,6,0,0,1,1,0,0,34,0.2059,0.2727,2
717226,7/28/2023,2023,138,STL,1,R,33,7,1,0,2,2,0,0,35,0.2571,0.4242,2
717229,7/28/2023,2023,139,TB,0,R,31,6,1,1,1,3,5,1,40,0.35,0.3871,4
717224,7/28/2023,2023,140,TEX,0,R,33,6,2,0,0,5,0,0,38,0.2895,0.2424,1
717232,7/28/2023,2023,142,MIN,0,R,38,8,3,0,0,4,3,0,45,0.3333,0.2895,5
717234,7/28/2023,2023,143,PHI,0,R,33,7,2,0,1,6,0,0,39,0.3333,0.3636,2
717231,7/28/2023,2023,144,ATL,1,R,36,15,2,0,3,5,0,1,42,0.4762,0.7222,10
717228,7/28/2023,2023,145,CWS,1,R,30,6,0,0,2,6,0,0,36,0.3333,0.4,3
717236,7/28/2023,2023,146,MIA,1,R,34,12,3,0,1,0,0,1,35,0.3429,0.5294,6
717237,7/28/2023,2023,147,NYY,0,R,29,4,0,0,0,4,0,0,33,0.2424,0.1379,0
717231,7/28/2023,2023,158,MIL,0,R,37,11,3,0,1,3,0,0,40,0.35,0.4595,7
717222,7/29/2023,2023,108,LAA,0,R,33,6,3,0,0,5,2,0,40,0.325,0.2727,1
717210,7/29/2023,2023,109,AZ,1,R,30,9,1,1,0,3,0,0,33,0.3636,0.4,4
717219,7/29/2023,2023,110,BAL,1,R,32,5,3,0,1,1,1,0,34,0.2059,0.3438,3
717221,7/29/2023,2023,111,BOS,0,R,30,5,2,0,0,1,0,0,31,0.1935,0.2333,2
717213,7/29/2023,2023,112,CHC,0,R,34,10,3,0,2,3,0,0,37,0.3514,0.5588,5
717205,7/29/2023,2023,113,CIN,0,R,33,6,2,0,0,3,0,1,37,0.2432,0.2424,2
717217,7/29/2023,2023,114,CLE,0,R,33,9,1,0,0,0,0,0,33,0.2727,0.303,2
717212,7/29/2023,2023,115,COL,1,R,37,12,3,0,1,0,0,0,37,0.3243,0.4865,3
717218,7/29/2023,2023,116,DET,0,R,33,8,3,0,2,2,0,0,35,0.2857,0.5152,5
717214,7/29/2023,2023,117,HOU,1,R,42,18,3,1,5,6,0,0,48,0.5,0.9048,17
717207,7/29/2023,2023,118,KC,1,R,41,18,2,2,2,2,1,1,45,0.4667,0.7317,10
717205,7/29/2023,2023,119,LAD,1,R,27,2,0,0,2,2,0,0,29,0.1379,0.2963,3
717215,7/29/2023,2023,120,WSH,0,R,39,12,3,0,0,4,1,1,45,0.3778,0.3846,11
717215,7/29/2023,2023,121,NYM,1,L,37,10,3,0,4,1,1,0,39,0.3077,0.6757,6
717212,7/29/2023,2023,133,ATH,0,R,36,13,2,0,2,8,1,3,49,0.4583,0.5833,11
717216,7/29/2023,2023,134,PIT,1,R,35,11,3,1,1,3,0,0,38,0.3684,0.5429,7
717209,7/29/2023,2023,135,SD,1,L,31,9,0,0,0,3,0,0,34,0.3529,0.2903,4
717210,7/29/2023,2023,136,SEA,0,R,34,10,0,1,1,2,0,2,38,0.3158,0.4412,3
717221,7/29/2023,2023,137,SF,1,L,33,11,3,0,1,4,1,0,39,0.4211,0.5152,3
717213,7/29/2023,2023,138,STL,1,R,30,5,0,0,0,5,1,1,37,0.2973,0.1667,1
717214,7/29/2023,2023,139,TB,0,R,32,7,2,0,3,4,1,0,37,0.3243,0.5625,4
717209,7/29/2023,2023,140,TEX,0,R,31,4,2,0,0,3,0,0,34,0.2059,0.1935,0
717222,7/29/2023,2023,141,TOR,1,L,34,10,2,0,3,4,0,0,38,0.3684,0.6176,6
717207,7/29/2023,2023,142,MIN,0,R,36,12,4,0,1,3,2,0,41,0.4146,0.5278,7
717216,7/29/2023,2023,143,PHI,0,R,32,8,3,0,0,9,1,0,42,0.4286,0.3438,6
717211,7/29/2023,2023,144,ATL,1,R,35,17,4,0,4,1,0,1,38,0.4865,0.9429,11
717217,7/29/2023,2023,145,CWS,1,L,32,12,1,0,2,6,0,0,38,0.4737,0.5938,7
717218,7/29/2023,2023,146,MIA,1,R,34,7,0,0,0,2,0,0,36,0.25,0.2059,0
717219,7/29/2023,2023,147,NYY,0,R,37,12,1,0,3,5,1,1,44,0.4091,0.5946,8
717211,7/29/2023,2023,158,MIL,0,R,32,7,1,0,1,3,0,1,36,0.2778,0.3438,5
717201,7/30/2023,2023,108,LAA,0,R,35,8,1,0,1,4,2,1,44,0.3333,0.3429,3
717193,7/30/2023,2023,109,AZ,1,R,29,3,0,0,0,1,1,0,31,0.1613,0.1034,0
717200,7/30/2023,2023,110,BAL,1,R,36,12,3,0,1,3,1,0,40,0.4,0.5,9
717197,7/30/2023,2023,111,BOS,0,L,39,8,2,0,2,3,1,0,43,0.2791,0.4103,3
717195,7/30/2023,2023,112,CHC,0,L,32,5,1,0,0,0,0,0,32,0.1563,0.1875,0
717194,7/30/2023,2023,113,CIN,0,R,41,14,5,0,3,1,2,0,44,0.3864,0.6829,9
717204,7/30/2023,2023,114,CLE,0,R,33,7,1,0,3,6,0,0,39,0.3333,0.5152,5
717199,7/30/2023,2023,115,COL,1,R,30,6,3,0,0,2,1,0,33,0.2727,0.3,2
717202,7/30/2023,2023,116,DET,0,L,38,10,4,0,0,5,0,0,43,0.3488,0.3684,6
717196,7/30/2023,2023,117,HOU,1,R,37,10,1,0,0,0,0,0,37,0.2703,0.2973,2
717198,7/30/2023,2023,118,KC,1,R,29,6,1,0,1,2,1,0,32,0.2813,0.3448,2
717194,7/30/2023,2023,119,LAD,1,R,30,6,0,0,0,0,1,0,31,0.2258,0.2,0
717203,7/30/2023,2023,120,WSH,0,R,32,6,0,0,0,2,1,0,35,0.2571,0.1875,2
717203,7/30/2023,2023,121,NYM,1,R,33,11,2,1,1,6,0,2,41,0.4146,0.5455,5
717199,7/30/2023,2023,133,ATH,0,L,30,5,0,0,0,3,0,0,33,0.2424,0.1667,0
717208,7/30/2023,2023,134,PIT,1,L,34,9,1,0,2,3,4,1,42,0.381,0.4706,6
717191,7/30/2023,2023,135,SD,1,L,35,13,1,0,2,3,1,1,40,0.425,0.5714,5
717193,7/30/2023,2023,136,SEA,0,R,37,10,1,0,1,4,0,0,41,0.3415,0.3784,4
717197,7/30/2023,2023,137,SF,1,L,40,11,2,0,0,3,3,0,46,0.3696,0.325,4
717195,7/30/2023,2023,138,STL,1,R,30,8,1,0,0,2,0,0,32,0.3125,0.3,3
717196,7/30/2023,2023,139,TB,0,R,38,12,2,0,1,5,0,0,43,0.3953,0.4474,8
717191,7/30/2023,2023,140,TEX,0,L,34,8,1,0,0,7,0,0,41,0.3659,0.2647,3
717201,7/30/2023,2023,141,TOR,1,L,39,8,3,0,0,4,0,0,43,0.2791,0.2821,2
717198,7/30/2023,2023,142,MIN,0,L,33,7,1,0,1,1,0,0,34,0.2353,0.3333,1
717208,7/30/2023,2023,143,PHI,0,L,34,8,1,0,1,6,1,0,42,0.3659,0.3529,4
717206,7/30/2023,2023,144,ATL,1,R,30,9,1,0,4,3,0,0,33,0.3636,0.7333,8
717204,7/30/2023,2023,145,CWS,1,R,30,4,1,0,0,3,0,0,33,0.2121,0.1667,0
717202,7/30/2023,2023,146,MIA,1,L,37,13,2,1,2,1,0,0,38,0.3684,0.6216,8
717200,7/30/2023,2023,147,NYY,0,R,36,9,3,0,1,3,0,1,40,0.3,0.4167,3
717206,7/30/2023,2023,158,MIL,0,R,34,7,1,0,2,6,0,0,40,0.325,0.4118,6
717187,7/31/2023,2023,108,LAA,0,R,36,10,2,0,3,4,1,0,41,0.3659,0.5833,4
717190,7/31/2023,2023,109,AZ,0,R,36,5,2,0,0,4,0,0,41,0.225,0.1944,4
717186,7/31/2023,2023,110,BAL,0,R,33,8,3,0,1,3,0,1,37,0.2973,0.4242,4
717181,7/31/2023,2023,111,BOS,0,R,36,9,1,0,0,3,0,0,39,0.3077,0.2778,2
717188,7/31/2023,2023,112,CHC,1,L,32,8,5,0,1,4,1,2,39,0.3333,0.5,5
717188,7/31/2023,2023,113,CIN,0,R,35,8,3,1,0,5,0,0,40,0.325,0.3714,6
717184,7/31/2023,2023,114,CLE,0,R,32,9,1,0,0,4,0,2,38,0.3421,0.3125,3
717179,7/31/2023,2023,115,COL,1,R,33,5,2,0,1,5,0,1,39,0.2564,0.303,4
717184,7/31/2023,2023,117,HOU,1,R,29,7,1,0,1,9,1,1,40,0.425,0.3793,7
717192,7/31/2023,2023,120,WSH,1,R,31,7,2,0,1,5,0,0,36,0.3333,0.3871,5
717179,7/31/2023,2023,135,SD,0,L,38,12,1,1,1,4,0,0,43,0.381,0.4737,3
717181,7/31/2023,2023,136,SEA,1,R,31,8,1,0,2,1,1,0,33,0.303,0.4839,6
717190,7/31/2023,2023,137,SF,1,R,36,5,1,0,1,5,0,1,42,0.2381,0.25,3
717185,7/31/2023,2023,139,TB,0,R,33,8,2,0,4,2,0,0,35,0.2857,0.6667,5
717186,7/31/2023,2023,141,TOR,1,R,31,5,0,0,1,7,0,0,38,0.3158,0.2581,2
717189,7/31/2023,2023,143,PHI,0,R,30,6,2,0,0,10,0,1,42,0.3902,0.2667,4
717187,7/31/2023,2023,144,ATL,1,R,30,4,1,0,1,4,0,0,34,0.2353,0.2667,1
717189,7/31/2023,2023,146,MIA,1,R,33,7,1,0,1,3,0,0,36,0.2778,0.3333,2
717185,7/31/2023,2023,147,NYY,1,R,29,3,0,0,1,3,0,0,32,0.1875,0.2069,1
717192,7/31/2023,2023,158,MIL,0,R,35,10,2,0,1,2,0,0,37,0.3243,0.4286,3
717176,8/1/2023,2023,108,LAA,0,R,32,6,0,0,0,2,1,0,35,0.2571,0.1875,1
717180,8/1/2023,2023,109,AZ,0,R,29,6,0,0,3,1,0,0,30,0.2333,0.5172,3
717177,8/1/2023,2023,110,BAL,0,L,39,15,4,0,2,5,0,0,45,0.4545,0.641,13
717167,8/1/2023,2023,111,BOS,0,R,34,9,4,0,2,2,1,1,38,0.3158,0.5588,6
717173,8/1/2023,2023,112,CHC,1,R,43,21,4,0,7,4,1,1,49,0.5306,1.0698,20
717173,8/1/2023,2023,113,CIN,0,L,40,12,4,0,1,3,0,0,43,0.3488,0.475,9
717172,8/1/2023,2023,114,CLE,0,L,26,0,0,0,0,1,0,0,27,0.037,0,0
717169,8/1/2023,2023,115,COL,1,R,38,12,4,0,1,4,0,0,43,0.381,0.5,5
717178,8/1/2023,2023,116,DET,0,R,31,6,2,0,0,2,0,0,33,0.2424,0.2581,1
717172,8/1/2023,2023,117,HOU,1,R,29,6,1,0,0,4,0,0,33,0.303,0.2414,2
717170,8/1/2023,2023,118,KC,1,L,35,9,2,0,0,5,0,2,43,0.3333,0.3143,7
717171,8/1/2023,2023,119,LAD,1,L,31,7,3,0,1,9,1,0,41,0.4146,0.4194,7
717183,8/1/2023,2023,120,WSH,1,R,32,7,1,1,0,2,0,0,34,0.2647,0.3125,4
717170,8/1/2023,2023,121,NYM,0,R,36,8,1,0,2,4,1,1,42,0.3095,0.4167,6
717171,8/1/2023,2023,133,ATH,0,R,33,6,2,0,3,3,0,0,36,0.25,0.5152,3
717178,8/1/2023,2023,134,PIT,1,R,31,8,1,1,1,0,0,1,32,0.25,0.4516,4
717169,8/1/2023,2023,135,SD,0,R,36,9,1,0,2,3,0,0,39,0.3077,0.4444,8
717167,8/1/2023,2023,136,SEA,1,R,35,9,3,0,1,3,0,0,38,0.3158,0.4286,4
717180,8/1/2023,2023,137,SF,1,R,31,9,1,0,2,2,1,0,34,0.3529,0.5161,4
717174,8/1/2023,2023,138,STL,1,R,33,7,0,0,1,1,0,0,34,0.2353,0.303,2
717175,8/1/2023,2023,139,TB,0,L,31,6,1,0,2,7,0,0,38,0.3421,0.4194,5
717168,8/1/2023,2023,140,TEX,1,R,26,4,0,0,2,1,0,0,27,0.1852,0.3846,2
717177,8/1/2023,2023,141,TOR,1,R,32,5,2,0,2,1,0,0,33,0.1818,0.4063,3
717174,8/1/2023,2023,142,MIN,0,R,34,7,3,0,0,1,0,0,35,0.2286,0.2941,3
717182,8/1/2023,2023,143,PHI,0,R,31,6,2,0,1,2,0,0,33,0.2424,0.3548,3
717176,8/1/2023,2023,144,ATL,1,L,26,7,0,0,3,5,0,1,32,0.375,0.6154,5
717168,8/1/2023,2023,145,CWS,0,L,30,3,0,0,0,0,0,0,30,0.1,0.1,0
717182,8/1/2023,2023,146,MIA,1,L,34,11,2,0,0,4,0,0,39,0.3947,0.3824,1
717175,8/1/2023,2023,147,NYY,1,R,33,7,3,0,0,0,0,0,33,0.2121,0.303,2
717183,8/1/2023,2023,158,MIL,0,R,33,6,2,0,0,4,0,0,37,0.2703,0.2424,6
717165,8/2/2023,2023,108,LAA,0,R,34,8,1,1,0,3,0,0,37,0.2973,0.3235,5
717164,8/2/2023,2023,109,AZ,0,R,30,5,1,0,0,1,0,0,31,0.1935,0.2,2
717157,8/2/2023,2023,110,BAL,0,L,32,7,1,0,0,2,0,0,34,0.2647,0.25,1
717161,8/2/2023,2023,111,BOS,0,R,32,6,1,0,1,3,0,0,35,0.2571,0.3125,3
717153,8/2/2023,2023,112,CHC,1,L,43,16,6,0,5,3,0,0,46,0.413,0.8605,16
717153,8/2/2023,2023,113,CIN,0,L,36,9,1,0,4,1,0,0,37,0.2703,0.6111,6
717163,8/2/2023,2023,114,CLE,0,R,32,7,2,0,0,5,0,0,37,0.3243,0.2813,2
717158,8/2/2023,2023,115,COL,1,R,32,5,2,0,0,4,1,0,37,0.2703,0.2188,1
717166,8/2/2023,2023,116,DET,0,R,35,8,4,0,2,2,1,0,39,0.2895,0.5143,6
717163,8/2/2023,2023,117,HOU,1,R,33,10,2,0,2,5,0,0,38,0.3947,0.5455,3
717156,8/2/2023,2023,118,KC,1,R,34,12,2,0,1,2,0,0,36,0.3889,0.5,4
717154,8/2/2023,2023,119,LAD,1,L,35,13,5,0,4,3,1,0,39,0.4359,0.8571,10
717162,8/2/2023,2023,120,WSH,1,L,29,5,1,0,0,4,0,0,34,0.2727,0.2069,3
717156,8/2/2023,2023,121,NYM,0,L,34,9,1,0,0,3,0,0,37,0.3243,0.2941,0
717154,8/2/2023,2023,133,ATH,0,R,30,6,0,0,1,6,0,0,36,0.3333,0.3,1
717166,8/2/2023,2023,134,PIT,1,L,35,9,2,0,0,5,0,1,41,0.3415,0.3143,3
717158,8/2/2023,2023,135,SD,0,L,40,14,3,0,5,4,0,0,44,0.4091,0.8,11
717161,8/2/2023,2023,136,SEA,1,R,33,10,1,0,1,3,0,0,36,0.3611,0.4242,6
717164,8/2/2023,2023,137,SF,1,R,34,10,3,1,0,1,0,0,35,0.3143,0.4412,4
717155,8/2/2023,2023,138,STL,1,R,34,10,1,0,4,1,1,0,36,0.3333,0.6765,7
717160,8/2/2023,2023,139,TB,0,R,31,6,0,0,1,2,0,0,33,0.2424,0.2903,2
717152,8/2/2023,2023,140,TEX,1,R,39,15,4,0,3,6,1,0,46,0.4783,0.7179,11
717157,8/2/2023,2023,141,TOR,1,R,27,3,1,0,0,3,2,0,33,0.25,0.1481,4
717155,8/2/2023,2023,142,MIN,0,R,28,4,0,0,1,3,2,0,33,0.2727,0.25,3
717159,8/2/2023,2023,143,PHI,0,L,47,12,4,0,1,6,1,0,54,0.3519,0.4043,8
717152,8/2/2023,2023,145,CWS,0,R,30,4,0,0,1,1,0,0,31,0.1613,0.2333,1
717159,8/2/2023,2023,146,MIA,1,R,44,13,2,0,3,5,2,1,52,0.3846,0.5455,9
717160,8/2/2023,2023,147,NYY,1,L,35,13,2,0,2,1,0,0,36,0.3889,0.6,7
717162,8/2/2023,2023,158,MIL,0,L,29,4,1,0,1,2,0,0,31,0.1935,0.2759,2
717144,8/3/2023,2023,108,LAA,1,R,32,6,1,0,1,2,0,0,34,0.2353,0.3125,3
717151,8/3/2023,2023,109,AZ,0,L,31,6,0,0,0,3,0,0,34,0.2647,0.1935,0
717150,8/3/2023,2023,110,BAL,0,R,38,15,2,0,0,3,0,2,44,0.4186,0.4474,6
717146,8/3/2023,2023,112,CHC,1,R,30,7,4,0,0,5,0,1,36,0.3333,0.3667,5
717146,8/3/2023,2023,113,CIN,0,R,34,8,2,0,2,2,1,0,37,0.2973,0.4706,3
717142,8/3/2023,2023,117,HOU,0,R,35,9,0,0,1,1,1,0,37,0.2973,0.3429,3
717148,8/3/2023,2023,118,KC,1,R,35,13,1,0,2,2,1,1,39,0.4103,0.5714,9
717137,8/3/2023,2023,119,LAD,1,L,36,14,6,0,1,4,2,0,43,0.4762,0.6389,8
717148,8/3/2023,2023,121,NYM,0,R,31,5,0,0,1,0,0,0,31,0.1613,0.2581,2
717137,8/3/2023,2023,133,ATH,0,L,30,5,2,0,2,2,0,0,32,0.2188,0.4333,2
717143,8/3/2023,2023,134,PIT,0,R,33,6,0,0,0,2,0,0,35,0.2286,0.1818,1
717144,8/3/2023,2023,136,SEA,0,R,34,8,0,0,2,3,1,0,38,0.3158,0.4118,5
717151,8/3/2023,2023,137,SF,1,R,25,2,0,0,1,1,0,0,27,0.1154,0.2,1
717145,8/3/2023,2023,138,STL,1,R,35,8,1,0,1,0,0,0,35,0.2286,0.3429,3
717149,8/3/2023,2023,140,TEX,1,R,32,8,1,0,2,4,0,0,36,0.3333,0.4688,5
717150,8/3/2023,2023,141,TOR,1,R,32,5,0,0,0,2,0,0,34,0.2059,0.1563,1
717145,8/3/2023,2023,142,MIN,0,L,34,7,1,0,2,4,0,0,38,0.2895,0.4118,5
717147,8/3/2023,2023,143,PHI,0,R,31,6,0,0,1,2,0,0,33,0.2424,0.2903,4
717149,8/3/2023,2023,145,CWS,0,R,36,9,0,0,0,2,0,0,38,0.2895,0.25,3
717147,8/3/2023,2023,146,MIA,1,R,33,7,3,0,1,1,0,0,34,0.2353,0.3939,2
717142,8/3/2023,2023,147,NYY,1,R,28,5,0,0,2,6,0,0,34,0.3235,0.3929,4
717143,8/3/2023,2023,158,MIL,1,R,39,16,4,0,2,6,1,0,46,0.5,0.6667,14
717130,8/4/2023,2023,108,LAA,1,R,37,11,2,0,3,2,1,0,40,0.35,0.5946,7
717128,8/4/2023,2023,109,AZ,0,R,36,9,1,0,1,1,1,0,38,0.2895,0.3611,2
717134,8/4/2023,2023,110,BAL,1,L,34,12,3,0,1,7,0,1,42,0.4524,0.5294,10
717136,8/4/2023,2023,111,BOS,1,R,31,6,1,0,2,3,1,0,35,0.2857,0.4194,3
717141,8/4/2023,2023,112,CHC,1,L,29,4,0,0,0,1,0,0,30,0.1667,0.1379,0
717139,8/4/2023,2023,113,CIN,1,L,37,7,1,0,3,4,0,0,41,0.2683,0.4595,3
717132,8/4/2023,2023,114,CLE,1,R,32,9,2,1,1,2,0,0,34,0.3235,0.5,4
717127,8/4/2023,2023,115,COL,0,R,42,15,4,0,0,4,0,0,46,0.413,0.4524,9
717135,8/4/2023,2023,116,DET,1,R,29,3,1,0,0,1,0,0,30,0.1333,0.1379,0
717138,8/4/2023,2023,117,HOU,0,R,36,9,3,0,2,6,1,0,43,0.3721,0.5,7
717140,8/4/2023,2023,118,KC,0,R,37,11,3,1,2,2,0,0,40,0.3333,0.5946,7
717129,8/4/2023,2023,119,LAD,0,R,37,11,3,0,1,4,1,1,43,0.3721,0.4595,10
717139,8/4/2023,2023,120,WSH,0,R,35,7,1,0,3,2,1,0,39,0.2632,0.4857,6
717134,8/4/2023,2023,121,NYM,0,R,29,4,3,0,0,4,0,0,33,0.2424,0.2414,3
717131,8/4/2023,2023,134,PIT,0,R,38,12,2,1,4,3,0,0,42,0.3659,0.7368,8
717129,8/4/2023,2023,135,SD,1,R,36,10,1,0,1,4,2,0,42,0.381,0.3889,5
717130,8/4/2023,2023,136,SEA,0,L,39,14,4,0,4,7,0,0,46,0.4565,0.7692,9
717127,8/4/2023,2023,138,STL,1,R,39,14,2,0,3,1,0,0,40,0.375,0.641,4
717135,8/4/2023,2023,139,TB,0,R,41,13,2,0,1,3,0,0,44,0.3636,0.439,8
717133,8/4/2023,2023,140,TEX,1,L,32,10,3,0,3,3,0,1,36,0.3611,0.6875,6
717136,8/4/2023,2023,141,TOR,0,L,39,14,3,0,5,3,0,0,43,0.4048,0.8205,7
717128,8/4/2023,2023,142,MIN,1,R,31,7,0,0,3,4,1,0,36,0.3333,0.5161,3
717140,8/4/2023,2023,143,PHI,1,R,35,9,5,0,1,2,2,0,39,0.3333,0.4857,5
717141,8/4/2023,2023,144,ATL,0,R,37,11,3,1,3,2,0,0,39,0.3333,0.6757,8
717132,8/4/2023,2023,145,CWS,0,L,31,7,2,0,0,5,0,0,36,0.3333,0.2903,2
717133,8/4/2023,2023,146,MIA,0,L,33,7,2,0,1,1,0,0,34,0.2353,0.3636,2
717138,8/4/2023,2023,147,NYY,1,R,34,8,1,0,3,3,0,0,37,0.2973,0.5294,3
717131,8/4/2023,2023,158,MIL,1,R,35,8,1,0,1,6,0,1,42,0.3333,0.3429,4
717109,8/5/2023,2023,108,LAA,1,R,31,6,1,0,1,2,1,0,34,0.2647,0.3226,2
717118,8/5/2023,2023,109,AZ,0,R,29,2,0,0,1,4,1,0,34,0.2059,0.1724,1
717114,8/5/2023,2023,110,BAL,1,R,36,12,5,0,2,3,0,0,39,0.3846,0.6389,7
717125,8/5/2023,2023,111,BOS,1,R,34,10,2,0,1,0,1,0,35,0.3143,0.4412,4
717121,8/5/2023,2023,112,CHC,1,R,35,10,2,0,3,3,0,0,38,0.3421,0.6,8
717120,8/5/2023,2023,113,CIN,1,R,30,4,0,0,1,1,0,0,31,0.1613,0.2333,3
717115,8/5/2023,2023,114,CLE,1,R,33,7,2,0,0,5,1,0,39,0.3333,0.2727,4
717119,8/5/2023,2023,115,COL,0,L,33,7,1,0,1,2,0,1,36,0.25,0.3333,2
717122,8/5/2023,2023,116,DET,1,R,37,12,4,0,1,0,0,0,37,0.3243,0.5135,4
717126,8/5/2023,2023,117,HOU,0,L,27,2,0,0,1,4,0,0,31,0.1935,0.1852,1
717123,8/5/2023,2023,118,KC,0,L,33,6,0,1,2,4,0,0,37,0.2703,0.4242,6
717112,8/5/2023,2023,119,LAD,0,L,30,6,1,0,1,5,0,1,36,0.3056,0.3333,3
717120,8/5/2023,2023,120,WSH,0,L,39,12,7,0,0,5,0,1,45,0.3778,0.4872,7
717114,8/5/2023,2023,121,NYM,0,R,33,7,3,0,1,1,0,0,34,0.2353,0.3939,3
717117,8/5/2023,2023,133,ATH,1,R,28,6,0,0,1,2,0,0,31,0.2667,0.3214,2
717116,8/5/2023,2023,134,PIT,0,R,32,3,1,0,0,7,0,0,39,0.2564,0.125,2
717112,8/5/2023,2023,135,SD,1,R,34,11,0,0,1,3,0,0,37,0.3784,0.4118,8
717109,8/5/2023,2023,136,SEA,0,L,31,7,3,0,0,6,0,0,37,0.3514,0.3226,3
717117,8/5/2023,2023,137,SF,0,R,28,3,0,0,0,5,0,1,35,0.2353,0.1071,1
717119,8/5/2023,2023,138,STL,1,L,34,11,2,1,1,4,0,1,39,0.3846,0.5294,6
717122,8/5/2023,2023,139,TB,0,L,33,7,0,0,0,5,1,0,39,0.3333,0.2121,2
717124,8/5/2023,2023,140,TEX,1,R,32,9,3,0,3,7,0,0,40,0.4103,0.6563,9
717125,8/5/2023,2023,141,TOR,0,R,39,14,1,0,1,6,0,0,45,0.4444,0.4615,5
717118,8/5/2023,2023,142,MIN,1,R,40,17,2,1,4,1,0,1,42,0.4286,0.825,12
717123,8/5/2023,2023,143,PHI,1,R,34,13,2,0,3,2,1,0,37,0.4324,0.7059,9
717121,8/5/2023,2023,144,ATL,0,R,33,10,1,0,2,7,0,2,42,0.4048,0.5152,6
717115,8/5/2023,2023,145,CWS,0,R,37,12,2,0,4,2,1,0,40,0.375,0.7027,7
717124,8/5/2023,2023,146,MIA,0,R,35,11,2,0,2,5,0,1,42,0.3902,0.5429,8
717126,8/5/2023,2023,147,NYY,1,R,30,9,2,0,2,3,0,1,34,0.3529,0.5667,3
717116,8/5/2023,2023,158,MIL,1,L,36,9,1,0,0,3,0,0,39,0.3077,0.2778,3
717101,8/6/2023,2023,108,LAA,1,R,36,6,1,0,1,0,0,0,36,0.1667,0.2778,2
717106,8/6/2023,2023,109,AZ,0,L,36,11,2,0,1,6,0,0,42,0.4048,0.4444,3
717107,8/6/2023,2023,110,BAL,1,L,29,6,1,1,0,3,0,0,32,0.2813,0.3103,2
